,match_id,radiant_win,radiant_heroes0,dire_heroes0,radiant_heroes1,dire_heroes1,radiant_heroes2,dire_heroes2,radiant_heroes3,dire_heroes3,radiant_heroes4,dire_heroes4
185,,1,84,62,54,14,26,36,15,67,114,18
186,,0,26,74,35,14,92,68,4,21,6,63
187,,1,71,56,10,63,32,68,20,31,48,22
188,,1,35,42,36,5,32,17,84,86,1,19
189,,0,16,29,6,74,47,70,120,57,62,100
190,,1,111,14,99,47,6,114,75,113,72,26
191,,1,54,105,106,10,111,109,62,14,57,2
192,,1,99,68,94,104,57,4,70,7,129,53
193,,1,71,26,74,8,22,60,1,21,35,14
194,,0,32,75,120,4,2,14,39,50,26,51
195,,1,25,74,32,19,23,21,70,8,26,99
196,,0,74,4,102,6,7,75,41,106,40,58
197,,0,129,105,6,13,30,63,14,54,99,75
198,,1,43,85,36,23,5,34,95,104,42,58
199,,0,32,8,53,9,57,129,4,27,94,114
200,,0,99,78,4,23,21,13,54,6,8,84
201,,0,62,63,14,87,10,129,112,79,38,6
202,,1,35,62,31,12,59,44,11,81,6,25
203,,1,26,110,74,1,114,21,97,129,44,86
204,,1,68,6,56,17,108,66,100,41,34,26
205,,1,104,112,28,18,25,84,90,6,22,34
206,,0,88,30,74,46,53,35,36,58,62,101
207,,1,100,86,27,16,7,54,48,75,11,33
208,,1,96,40,6,94,5,17,50,44,8,26
209,,1,44,26,6,100,71,32,81,109,27,43
210,,0,96,73,21,84,95,8,79,69,17,22
211,,1,11,21,67,50,26,6,120,69,14,34
212,,0,14,40,120,29,86,84,15,63,64,8
213,,1,5,93,8,40,44,110,119,14,114,68
214,,1,120,14,94,2,70,106,5,8,101,89
215,,0,23,26,53,73,94,82,50,74,22,2
216,,1,93,68,14,70,10,5,34,65,102,96
217,,1,35,106,14,99,40,84,6,88,44,54
218,,0,70,47,10,32,8,27,90,42,114,25
219,,0,25,28,37,36,62,55,63,8,26,15
220,,0,6,43,5,48,8,73,14,71,29,26
221,,0,21,119,47,17,71,14,41,9,111,50
222,,1,14,26,95,44,32,5,55,22,86,45
223,,1,60,28,62,6,112,14,5,26,74,47
224,,0,110,77,7,70,95,27,86,14,21,34
225,,1,70,77,48,103,47,73,90,44,26,25
226,,1,36,14,62,8,39,35,80,7,2,73
227,,0,6,120,106,3,63,81,40,14,84,22
228,,1,114,66,14,91,11,53,23,104,21,51
229,,0,129,11,70,83,27,5,28,8,62,55
230,,1,62,14,120,38,73,22,69,64,44,10
231,,1,49,31,14,93,35,64,41,113,5,129
232,,0,86,35,11,54,32,84,10,23,14,18
233,,1,114,4,23,27,13,66,35,68,30,102
234,,1,33,108,84,5,8,14,21,70,74,25
235,,1,62,10,8,110,73,121,33,14,28,95
236,,0,9,68,48,8,120,41,11,35,26,14
237,,1,39,87,8,78,69,90,86,64,27,93
238,,1,95,74,8,80,11,50,53,62,42,69
239,,1,66,51,2,17,93,6,75,108,84,73
240,,0,41,96,26,52,84,113,55,27,21,28
241,,1,75,26,5,62,120,104,74,99,12,90
242,,0,112,7,12,26,28,113,73,57,75,114
243,,1,6,7,88,61,2,87,75,33,17,114
244,,1,26,75,105,19,85,78,63,25,100,67
